sport,score,video_id,video,url,start_time,end_time,category,captions
soccer,19,video7390,video7390.mp4,https://www.youtube.com/watch?v=5utb4p77bN8,154.47,166.78,3,a facebook icon is shown on the top corner ||| a man discusses long shots in a soccer video game ||| a man explains how to play a soccer game ||| a man is discussing playing a soccer video game ||| a man is giving running commentary of soccer ||| a man is playing a soccer video game ||| a man playing a soccer video game ||| a person describing how to play a soccer video game ||| a person is playing a video game ||| a person playing fifa soccer and showing how to score goals ||| a soccer game being played ||| gameplay footage of someone playing a game ||| it is about a football match ||| man giving tips on how to play a soccer video game ||| mana talking about ways to score in a football video game ||| people are playing soccer ||| players are playing in the football ground ||| someone playing a soccer game while giving commentary ||| the soccer game looks very realistic ||| a person playing fifa soccer and showing how to score goals
soccer,19,video1734,video1734.mp4,https://www.youtube.com/watch?v=R5I5g-_YKJ0,49.73,65.05,3,a football match is going on ||| a man scores a goal in soccer and celebrates ||| a player is putting a goal from long distance in a football game ||| a soccer game is being played ||| a soccer player celebrates a goal ||| amazing soccer plays caught on video ||| people are playing sports in the ground ||| people cheer after guy makes goal ||| people playing soccer and cheering ||| soccer highlights of a mens soccer game ||| soccer highlights play with a song playing in the background ||| soccer players celebrating wins ||| sports highlights are displayed ||| teams are playing soccer on the field ||| the crowd cheers as soccer players work hard to gain control of the ball ||| the crows cheers as the player makes a goal ||| the football player are made a goal ||| various clips of a soccer game showing excellent ball handing skills ||| the football player are made a goal ||| a player is putting a goal from long distance in a football game
soccer,19,video2586,video2586.mp4,https://www.youtube.com/watch?v=8kwpxthBF6g,6.42,21.94,3,a group of soccer fans cheer while watching a game ||| a large crowd watches a soccer match ||| a man is speaking to a reporter ||| a man kicks a soccer ball ||| a video from a soccer match ||| children playing soccer and celebrating making a goal ||| fans cheer for a soccer game ||| goals are missing two times in a football match ||| in a food ball game a man put a goal ||| japan scores in women s soccer match ||| japan versus the netherlands playing soccer out on the soccerfield ||| japan vs usa soccer match ||| people are playing soccer ||| people are watching a soccer game ||| people are watching a sports game ||| scene from a soccer match ||| soccer match with japan ||| two soccer teams are playing in a large stadium with many people watching ||| two teams are playing soccer ||| woman are playing professional soccer
soccer,19,video9183,video9183.mp4,https://www.youtube.com/watch?v=Ij4LTqSQaVM,212.41,223.61,3,a man kicks the ball and dribbles past other soccerplayers ||| a poorly recorded soccer and volleyball-like game is shown where groups of people are kicking balls ||| a professional soccer game set to pop music ||| a soccer game then there was a volleyball game with a pink ball on the white sand with a white new with a couple players ||| a soccer player in white scores a goal ||| a sports montage to loud music ||| clips of different sports with music playing ||| people are playing different types of sports ||| people are playing football ||| people are playing soccer in a stadium and at a beach ||| people play soccer on a field and a sandy court ||| sports are being played ||| sports athletes are playing in professional matches ||| sports clips are set to electronic music ||| sports clips at least one was soccer ||| sports vine clips of soccer ||| this is a vine compilation ||| video shows various sports clips ||| videos are shown of different sport highlights ||| sports vine clips of soccer
soccer,19,video3160,video3160.mp4,https://www.youtube.com/watch?v=6fjmBo-kkWk,7.78,18.91,3,a clip from a football match ||| a clip showing a soccer game ||| a group of soccer players run on the field ||| a man is playing soccre ||| a man talking while others play soccer ||| a soccer goalie is dressed in all black ||| a soccer player walking from the sidelines where the coach is shown and replay footage ||| a soccer team is playing a game ||| a star of a professional soccer team is being shown ||| athletes perform at a soccer match ||| football match is going on in the ground ||| manchester united plays soccer ||| men are watching a soccer game ||| players on a field are playing soccer ||| scene from a soccer game ||| some of the soccer players are sitting on a bench ||| someine is making something from paper ||| team wearing red is playing soccer with team wearing white ||| tv video of a soccer game ||| a star of a professional soccer team is being shown
soccer,17,video7261,video7261.mp4,https://www.youtube.com/watch?v=y5WURCsVAxQ,93.94,119.33,3,a guy dressed in black is practising football and trying to make a goal ||| a thin man in black tries to kick balls into a soccer net a different man comes on and kicks another ball ||| men shoot soccer balls at a goal from distance and react to the results of their shots ||| a boy in black clothing and yellow sneakers is playing soccer in a field ||| a man plays soccer on a field and attempts to make several goals ||| man misses his first goal and scores second while other goals in first shot ||| a guy is kicking a soccer ball he made a goal ||| a guy is trying to shoot soccer balls in a goal ||| a young man wearing a black outfit with yellow sneakers kicks a yellow soccer ball toward a white-framed net on a green field by low buildings ||| some football players are kicking a football to the goal post ||| a man is practicing a foot ball in the ground ||| men are kicking soccer balls into a soccer net ||| three persons on a football field try their skills at shooting a long shot goal on the foot ball ground ||| boys in black track suits play soccer and try to make a goal ||| a soccer player is teased by teammates for missing the easy goal kick ||| a guy wearing black kicks soccer balls towards the goal ||| a football field with young men trying to place a goal ||| person in black shirt is scoring goal on training ||| a man in black fails to kick a soccer ball into a goal ||| a person with black dress playing football in the ground
soccer,17,video3540,video3540.mp4,https://www.youtube.com/watch?v=9D2BRZN7FN0,382.57,394.85,18,a football player is making a goal into the goal post ||| a soccer player kicks a goal ||| a soccer player makes an amazing goal ||| a soccer player scored a goal in a soccer game ||| a soccer player scores a goal ||| a soccer player scores a goal ||| footage of a soccer player scoring a goal ||| men are playing soccer ||| men are playing soccer in a professional match ||| men celebrating after soccer goal ||| music plays over a soccer game ||| number 10 scored a goal ||| people are playing soccer while music plays ||| people are playing soccer ||| soccer clip of a people scoring and their celebrations ||| sports highlights are displayed ||| the team celebrates a win ||| there are a group of men playing soccer and a goal was scored ||| men are playing soccer ||| men are playing soccer in a professional match
soccer,17,video2545,video2545.mp4,https://www.youtube.com/watch?v=-8QXU4M8Q68,315.03,327.88,3,a car flips in the air after a crash ||| a car is doing doughnuts ||| a man is playing soccer ||| a montage of sports highlights ||| a play from a soccer game is shown followed by a car with hydraulics ||| a soccer game is being played ||| a soccer player kicks a goal ||| a soccer player making a nice pass ||| a vine video of some sporting events ||| football players pass the ball to each other ||| people are playing soccer ||| people are playing sports ||| plays of different sports show with music in the background ||| soccer players playing soccer ||| soccer players score a goal ||| sports are being played ||| team playing soccer one player scores ||| video clips of soccer and low rider car ||| vine compilation of sport and automobile videos set to music ||| vine of a soccer clip and a clip of cars
soccer,17,video7125,video7125.mp4,https://www.youtube.com/watch?v=7837USykoVQ,61.61,78.09,3,a man making an amazing soccer goal ||| a man scores goals on a goalie in slow motion ||| a man talks about a really good soccer player ||| a newsanchor is voicing over multiple scenes such as sports players rubbing each other s heads a soccer field and teams playing soccer while speaking about a specific player ||| a soccer player celebrates with his team ||| a soccer player kicks the ball ||| a soccer player makes an impressive goal from down field ||| a sports cast of a soccer game ||| a sports commentator is discussing soccer matches ||| a video of a soccer goal celebration as well as a brief soccer clip ||| highlights from soccer matches ||| highlights of a men s soccer game ||| men celebrating soccer goals ||| people are playing soccer ||| people are playing soccer ||| people are playing soccer ||| some man s are playing football in a football ground ||| two teams are playing football ||| a soccer player kicks the ball ||| people are playing soccer
soccer,17,video5960,video5960.mp4,https://www.youtube.com/watch?v=nU7znKgnkW0,275.99,288.9,3,a clip of a soccer goal followed by a clip of a soldier coming home ||| a soccer player is scoring a goal ||| a soccer player kicks a ball high into the air which lands a goal then a soldier hugs a child ||| a soccer player makes a dunk ||| a soccer player scores a goal and a soldier comes home ||| a soccer player scores an incredible goal ||| a sports reel shows a soccer player kicking a ball ||| athletes are playing in profession sports ||| clips of various sporting events and a man reunites with his son ||| it is a vine compilation ||| people are playing soccer ||| people are playing sports ||| people are playing sports ||| players playing different games ||| showing best soccer goals in the tv ||| soccer players play on a field and then a little boy see his soldier father and runs to him ||| this is a clip about soccer goals ||| video of athletes performing amazing plays ||| vine videos of sports including soccer and basketball ||| people are playing sports
soccer,17,video5435,video5435.mp4,https://www.youtube.com/watch?v=un2AbrK62Zw,114.69,130.57,3,there is a man is doing some tricks with ball ||| there is a man is doing some tricks with football ||| there is a red tshirt guy is kicking a ball ||| two soccer players wearing red and black advertise their social media platforms ||| men demonstrate different soccer strategies like how to kick a soccer ball ||| different videos of men engaged in sundry activities like playing running etc ||| sportsmen are training then they ask for a youtube channel subscription ||| a man kicks a soccer ball into a goal and another balances one on his head ||| three rectangles with people in them under the words more videos ||| a videos are playing in the above screen ||| two men are running on the grass three images with text are shown ||| a title card asks the user to subscribe follow them on social media or view more videos ||| the people are on the grass and having training ||| boys playing football game inside ground practicing displaying on screen ||| a compilation of men playing sports from soccer to football on a facebook page ||| the ending of a sports related video allowing the user to connect via social media ||| a game channel advertising subscribe to our social media ||| learn how new soccer tricks from how-to videos with an amateur pro ||| a competion of flexibilty with multiple contesestants on multimedia ||| two men are working out on a football field showing their prowess
soccer,17,video302,video302.mp4,https://www.youtube.com/watch?v=sYzs02otPZc,220.9,248.8,3,a man in a black uniform and bright orange tennis shoes kicks a soccer ball into a goal ||| people practising volley ball game in the play ground ||| several men are kicking a soccer ball through a goalpost outdoors ||| several men in all black kick a soccer ball in to the goal ||| goals are being smashed into the net and finally the goalie is down to earth ||| a man hitting a ball and he fallen ||| a man is centered in front of a white soccer net on a green field while other men take turns kicking colorful balls toward him ||| soccer players taking practice shots into a goal with a goalie ||| men kick a soccer ball at a goal tender who has his back turned to them ||| a black dress man forcefully hits the ball in the ground ||| some football players practicing to goal on a green ground ||| a man is kicking a soccerball into a large net on a field of grass ||| players taking turns and hitting ball into goal post ||| a man is playing a football game on green land ||| a guy in all black shoots the soccer ball into the goal while another white guys does it and they all get it knocking down the goalie ||| a man kicks multiple soccer balls at a goalie ||| some player are trying to goal by colorful foot ball where a goal keeper is standing to save the goal ||| several people are kicking soccer balls at a person who is standing in front of the goal ||| man in black shirt is shooting the ball on training ||| some men practicing soccer trying to make goals
soccer,17,video8967,video8967.mp4,https://www.youtube.com/watch?v=39-bZQvoMAc,84.68,95.0,3,a goal in indoor soccer is scored ||| a group of men are playing indoor soccer ||| a guy scores a goal inside an indoor soccer arena ||| a man is kicking a soccer ball into the goal ||| a man is playing soccer ||| a man scores a goal ||| a player of a soccer team scores and is replayed ||| a short clip of an indoor soccer game ||| a soccer game is shown with the player making a goal ||| a soccer player kicks a goal ||| a soccer player shoots a goal during a soccer game ||| guys play indoor soccer ||| guys playing soccer inside ||| men playing indoor soccer ||| people are playing soccer ||| soccer players playing soccer and kicking ball into goal ||| video of people playing soccer ||| a soccer game is shown with the player making a goal ||| a soccer player shoots a goal during a soccer game ||| men playing indoor soccer
soccer,17,video8730,video8730.mp4,https://www.youtube.com/watch?v=UZA0reTq01Y,135.65,146.65,3,a coach gives some practice tips to a soccer team ||| a coach swears at players ||| a group of people cheer on a player s goal ||| a guy kicking a ball into a goal ||| a man is kicking a foot ball in a ground and put goal ||| a man is kicking a soccer ball into the goalpost ||| a man kicked a soccer ball ||| a man scoring in a soccer game ||| a man throwing a tantrum during a soccer game ||| a video is shown of soccer players messing around ||| guys play soccer and one guy gets mad ||| people are playing soccer ||| people outside playing soccer ||| people play soccer in a park ||| people playing soccer and laughing ||| players are playing soccer ||| soccer players taking turns kicking in the goal ||| a man scoring in a soccer game ||| a man throwing a tantrum during a soccer game ||| a man is kicking a foot ball in a ground and put goal
soccer,17,video1241,video1241.mp4,https://www.youtube.com/watch?v=bzqy_viVJss,23.57,36.62,3,a game of soccer is being played ||| a group of girls is playing soccer game ||| a replay of a penalty kick during a soccer match ||| a soccer player heads the ball in a video game ||| a soccer player rushes for the ball ||| a woman soccer game in fifa tv ||| a women s soccer game is being played ||| highlights from a soccer game ||| penalty shot in a soccer match ||| people are playing soccer ||| people are playing sports ||| soccer players on the field during a match ||| someone scores a goal in soccer ||| the game is being played up and down the field ||| two teams of women playing soccer on a field ||| two teams playing a game of soccer as the crowd cheers ||| women are playing soccer ||| women are playing soccer ||| women play an international soccer match ||| young women are playing soccer
soccer,17,video6632,video6632.mp4,https://www.youtube.com/watch?v=32ygQ6DoylY,31.69,52.13,3,a couple of soccer teams playing soccer ||| a football/soccer blooper video ||| a person is explaining something ||| a soccer player kicks the ball across the field ||| clips of different soccer games ||| in football goal was missed twice ||| men are playing soccer ||| people are playing a soccer game ||| people are playing soccer ||| people playing soccer ||| players are playing soccer ||| soccer goal misses are shown ||| soccer players missing easy kicks ||| soccer players playing soccer ||| the men are playing soccer ||| two teams play soccer ||| clips of different soccer games ||| soccer players missing easy kicks ||| people playing soccer ||| a football/soccer blooper video
soccer,16,video7247,video7247.mp4,https://www.youtube.com/watch?v=XbNHfZjXuVM,38.09,48.53,3,rugby being played with music playing in the background ||| a big brawl at a soccer match one of the plays runs away with the ball in his hand ||| people gathered in the stadium to watch some sports competition ||| there is a young man running with rugby ball ||| two rugby teams scrum then the team in blue steals the ball ||| two teams of rugby players are playing a rugby game ||| the through ball players play in the playground ||| a two team are playing a rugby game in the ground ||| several men are running aon a field and passing ball to one another ||| a group of men on two different teams are involved in a very intense rugby match ||| a huddle for the ball a quick dodge and a missed pass resulting in the opposite team player dashing for the post with the ball ||| an amazing display of superb ball handling passing and final run to the post by players in a football match on the ground ||| a soccer game with teams in yellow and teams in white as a man desperately tried to make a goal ||| men play an intense game of rugby against one another ||| men are playing a professional game of rugby together ||| men in blue jerseys and yellow jerseys play rugby as the crowd cheers in the background a man in blue gets the ball and runs ||| the players are running and fighting for the ball ||| a yellow and blue color dress players playing game inside stadium running and catching ball dashing audience watching displaying on screen ||| rugby players begin to form a scrum when the ball is passed to an opponent who runs the ball in ||| a football match between the two opponent team
soccer,16,video341,video341.mp4,https://www.youtube.com/watch?v=JFc7HlLL6hQ,74.86,88.5,3,a hockey player scores a goal ||| a man plays sports ||| a montage of sporting events is presented ||| a montage of video clips showcasing sports highlights ||| a person is playing a sport ||| a person shoots the puck through the goal ||| a swedish player scores a goal in icehockey ||| a variety of short sports videos ||| a video compilation of different sports ||| advertisement for football show subscription on face book ||| athletes are playing different sports ||| different types of players are playing ||| people are playing sports ||| players are playing hockey in the stadium ||| soccer players playing soccer ||| sport vine clips of soccer hockey and basketball ||| sports are being played ||| the goalie blew the save ||| these are clips of various sports highlights edited together with hip-hop music ||| video of athletes performing amazing plays
soccer,15,video9182,video9182.mp4,https://www.youtube.com/watch?v=waxQIFLo5Aw,220.15,233.41,10,in a stadium a man in a soccer jersey playing soccer without passing the ball ||| a soccer player in pink shorts manipulates the ball down a grassy field ||| a man is kicking a soccer ball down a soccer field ||| there is a man doing some tricks with a football ||| several computer generated soccer players kick around a soccer ball on a soccer field ||| a video game showing soccer players perform tricks and manuevers on the field ||| a male character in a football video game runs around the field and does ball tricks ||| a player trying out new movies in a soccer video game ||| men dressed in shorts and jerseys kick a ball across a field while music plays ||| some virtual soccer players in a video game perform movement tricks ||| one in red and one in blue are kicking a soccer ball ||| a soccer player in a blue jersey dribbles the ball ||| soccer players kick the ball in a soccer stadium in fifa ||| there are a couple of players kicking a soccer ball ||| a soccer player from barcelona kicks the ball to his teammate ||| a soccer player controls the soccer ball on the field ||| two boys one in pink dress while other in blue is playing football ||| man in red-blue shirt is showing his skills on the game ||| practicing foot ball requires good stamina and high physical and mental endurance ||| player playing video game and trying to get more points
soccer,15,video3410,video3410.mp4,https://www.youtube.com/watch?v=yq0hPdIOH7Y,108.99,126.71,3,the players wearing green and white t-shirts playing the ball in the grassland ||| two soccer teams pass and kick the ball down a grassy field ||| the two teams playing some game in the ground ||| a man in black running with a ball ||| a man in white tshirt is walking on the ground ||| there is a man is running with a ball ||| people are outside playing in a soccer game ||| in a groundmany players play hand ball match ||| in black uniforms coordinate when one player catches a football and throws it to a second player who then throws the ball to a third player who runs with the ball over the green field ||| a black dress players and green dress players were playing foot ball ||| soccer teams are playing soccer with crowds watching ||| players passing ball and running to score a point in a ruby match ||| on a soccer field a team of black players vs green players are playing a game of soccer ||| rugby players play a game of rugby against one another ||| man in blue shorts is having a training on the grass ||| a yellow and blue color dress players playing game inside stadium running and catching ball dashing audience watching displaying on screen ||| there is a rugby team in black at the beginning then it shows the same game from a different camera angle ||| a foot-ball match is being played and the players are very energetic in the field ||| enthusiastic male soccer players in green uniforms battle for the ball ||| what not to do in a soccer game
soccer,14,video5589,video5589.mp4,https://www.youtube.com/watch?v=vsrxsWAF3Nk,161.29,172.85,3,two rugby teams play and the team in the red uniform carries the ball down the ball toward the goal ||| two rugby teams tackle one another kick and catch the ball on a grassy field ||| two soccer teams playing soccer on a large green soccer field with a sportscastor describing the game ||| a team wearing red playing football against guys wearing green ||| a sports game where the red team is performing really well one player has ran an exceptionally long distance ||| in the stadium the people are engaged in a variet item the stadium inside is green colour ||| a team of rugby players in red shirts and white shorts coordinates passing the white ball between four running teammates ||| the two teams dressed red and green are rushed in their goal ||| two rugby teams play a match in a large stadium in front of a big crowd ||| a bunch of men are running across the field playing rugby ||| a team of red shirt rugby players compete against a team of green shirt players ||| two teams one in red color t-shirt and other in green t shirt are playing basket ball ||| a rugby game is showing with a man in red running the field with the ball ||| rugby players wearing red shirts pass a ball and the opposing team is wearing green shirts ||| group of players in red shirts are celebrating the point ||| the players in red are running fast to score point ||| superb scoring by the red tea shirt party aims the goal pos very speedily ||| a group of young men play a tough game of rugby ||| a man catches and runs with a ball as men play soccer on a field in a stadium in red or green uniforms ||| commentator has english accent for rugby game played back in 1999
soccer,14,video6103,video6103.mp4,https://www.youtube.com/watch?v=_5wCIUpe7Z8,244.51,255.48,3,a highlight reel of scores during sporting events is rolling ||| a hockey player scores a goal ||| a hockey player scores a goal ||| a man is running on a soccer field ||| a soccer player is running ||| interesting sports moments are displaying ||| people are playing sports ||| people are playing sports ||| plays of different sports show with music in the background ||| professional athletes celebrating victories ||| several athletes making amazing moves in their respective games ||| several different songs are played while showing sports highlights ||| some clips of sports shown here ||| sports are being played ||| team are playing hockey ||| the baseballer climbs the outfiled wall to make a spectacular catch ||| there are various clips of sports and athletes ||| video of athletes performing amazing plays ||| a man is running on a soccer field ||| people are playing sports
soccer,14,video3396,video3396.mp4,https://www.youtube.com/watch?v=YRJGcLvfmss,622.01,650.09,3,two teams playing rugby game and people watching the same ||| all persons are playing a ruby game in a ground ||| a man in black jersey running with a ball ||| a rugby play is shown where a man is tackled to the ground ||| a sports announcer explains plays and official calls made during a rugby game ||| the stout player moves with ball and is beaten by the opponents in the rugby ||| more players are playing ball ||| the rugby match clashes between the men players are seen ||| a rugby player continues to score a try even though two opponents attempt to take him down ||| a soccer player in a white uniform runs toward a player in a black uniform falls to his knees ||| two australian rules football teams competing on the field against each other ||| its championship trophy where the players who win game get trophy ||| a replay from a men s rugby match on tv ||| a male voice over describes a soccer game between england and new zealand as it is being played ||| two teams playing rugby on a green ground with one wearing white and other wearing black jersey ||| a couple of teams playing a game of soccer on a lush green field ||| the player in white is falling on the grass to catch the ball ||| a sports announcer describes a play in which a player struggles to pull an opponent toward the goal line and succeeds ||| a group of young men play an exciting game of rugby ||| two teams are playing rugby a man runs the ball and just makes it across the line with other trying to take him down
tennis,23,video787,video787.mp4,https://www.youtube.com/watch?v=SvSs-otsIaM,52.45,64.21,3,a person is playing a badminton game ||| there is a man playing with a badminton ||| two men are playing bat mintin in a gym ||| tennis played by a player ||| tennis players playing tennise ||| a shuttle player in practice and also explains about his career ||| a man is talking about wanting to achieve more in his badminton career ||| a professional badmitton player hitting the object over a net ||| a man hits the ball in the tennis match and talking something ||| a player talking about his game play to someone ||| an indian man hits a tennis ball in shorts and blue tee-shirt ||| a guy plays badminton and talks about playing the game ||| a guy serves a birdie up in a game of badminton and talks ||| handsome man is having a training in the gym ||| a young man in a gym swinging a racket and hitting a tennis ball ||| badminton shuttle practicing in the indoor stadium the long shots preparing for smashing ||| a man in a purple shirt is playing tennis and talking about it ||| man in a blue shirt playing an indoor game of tennis ||| a man in a blue shirt and white shorts is playing sports ||| a guy with a shirt is hitting a badminton birdie
tennis,21,video4273,video4273.mp4,https://www.youtube.com/watch?v=XYfLbkEy3ZE,333.98,345.66,3,two people with blue shirts are practising game of tennis ||| a blue jacket man hitting a tennis ball hard ||| there is a tennis player hitting hard on the ball ||| there is someone smashing tennis ball in a indoor court ||| two players are playing long tennis one plyer hits the ball with his racket ||| a man in a blue shirt and white pants lunges for the ball during a tennis match ||| a guy with blue shirt is running trying to hit the ball with his racket ||| two men play tennis on a green court in slow motion ||| man practicing tennis with his trainer in indoor stadium ||| slow motion video of a man in a blue jacket playing tennis ||| a sport highlight video shows two men demonstrating a tennis shot ||| a man plays tennis on a tennis court against another man ||| a boy with blue shirt and sandal pant plays badminton under the bright light ||| a tennis court is being played on by people ||| man running in slow motion to hit a tennis ball ||| a player try to hit the ball out of stadium ||| guy in blue t shirt and grey track pant is playing tennis ||| a slow motion replay of a tennis match is being played ||| a man hits a tennis ball on a lit up court at night in slow motion ||| the man in the blue hoodie swings at the tennis ball as it comes toward him
tennis,21,video6979,video6979.mp4,https://www.youtube.com/watch?v=_taSyMYPX3o,426.01,445.93,3,a woman wearing black shorts and a red t-shirt is playing tennis ||| there is a woman in red is playing tennis ||| there is a woman in red is playing tennis ||| a young girl dressed in pink and black plays tennis ||| a female tennis player is shown in the middle of a play where neither her nor her opponent lose ||| a woman in a pink top and black shorts plays tennis with an unseen opponent as classical music plays ||| a woman with large breasts is playing tennis with another person and volleying the ball ||| girl running and playing tennis at a high level ||| a lady in red and black dress playing tennis hitting ball running then wins the set ||| a lady in red tshirt and black underwear playing tennis on the court ||| a tennis player hits her shots from behind a white baseline in a form-fitting outfit of pink and black ||| a women tennis player returns the ball in fashion on either side of the court very comfortably ||| the two women s are playing the shuttle game very actively ||| a person in red hits the tennis ball to the other side ||| a girl wearing black shorts hits a tennis ball with a tennis racket ||| girl with red shirt and black shorts playing tennis she does not miss ||| a woman on a tennis court in a pink shirt and black shorts strafes and swings at oncoming tennis balls ||| a woman playing tennis while classical music plays in the background ||| a woman wearing a red shirt and black shorts plays tennis while classical music plays ||| a women is playing table tennis match and she is very excited and thrilled to receive the match
tennis,21,video5939,video5939.mp4,https://www.youtube.com/watch?v=X0LNJEqobJQ,57.53,71.49,3,two young men playing table tennis while audience watching them ||| trick shots seem to make up the entirety of this ping pong match ||| a red jersey man is playing table tennis in a court ||| two professional athletes play table tennis at a high level ||| two players are playing the table tennis and the game is replayed ||| the men s table tennis match rally is going on between players ||| a slow motion replay of an exciting point between two table tennis players ||| a ping pong ball is served in a strange way but backfires for the server ||| a two men are playing a table tennis game ||| a two men are playing a table tennis game ||| two men play a ping pong match in a stadium in front of a large crowd ||| two men play a ping pong match in a stadium ||| a table tennis player in black serves under arm but is scored on by opponent in purple ||| two asian men play table tennis in a tournament ||| two men play a game of table tennis against one another ||| professional ping pong match between two men while a reporter talks about the game ||| two men are playing table tennis in in the gym ||| a pair of young asian men play a game of ping pong ||| a table tennis match with one competitor starting the match with a trick shot ||| ping pong players in red and blue tshirt playing against each other
tennis,21,video8104,video8104.mp4,https://www.youtube.com/watch?v=wQ5zTH69dv0,261.11,271.55,3,there is a yellow jersey man playing badminton with balance ||| two men is hitting a ball back and forth in a game ||| two men are playing badminton in a competition while a commentator talks over what is happening ||| an exciting tennis match is being played in a very populated arena with a commentator speaking in the background ||| two men playing tennis in a stadium while a man talks and music plays ||| two men hitting a ball back and forth across a net ||| a professional tennis match the players are hitting the ball very high in the air the ball does not touch the ground ||| two man play bad-mitten indoors while a crowd cheers ||| two men are hitting an object back and forth over a net ||| two people are hitting a shuttle cock back and forth over a net there is an audience watching the two people ||| a black screen with blue dots on the bottom the blue dots move in a regular pattern from left to right ||| two men playing bad mitten and another man broadcasting it ||| a couple of guys having a tennis match in front of a medium sized crowd ||| a tennis player plays against his opponent in an outdoor arena ||| a volleyball player serves the ball over the net ||| two men dressed in shorts play a badminton match against each other ||| tennis players playing in slow motion and voice over talks about the match ||| a couple of people are playing a game of badminton ||| a couple of players are on a badminton court ||| some people are playing tennis outside on a court
tennis,21,video5845,video5845.mp4,https://www.youtube.com/watch?v=y_8y1dAEkNE,421.67,434.82,3,there are two males playing a singles tennis match against each other ||| two men compete in a game of tennis by volleying balls across a net on a court ||| a red tshirt man is playing tennis with a man ||| it was match where the two players tennis and all the peoples are cheering them up ||| a man in orange serves a tennis ball on an all blue court ||| man serves the ball in men s singles of tennis ||| a man is hitting a ball in the bat ||| footage of a tennis match between two men with no narration ||| the men play tennis on a blue court as the audience watches ||| a tennis match between mexico and someone else and then one of the teams loses ||| two male tennis players competing against each other on a blue court ||| a singles tennis match in mexico between 2 men ||| a two men are playing a table tennis game ||| two men playing tennis on a blue court one man is from mexico ||| a man in an orange shirt is serving a tennis ball to the player on the other side of the net ||| a game of badminton is played between two men ||| professional tennis players in orange shirts stand on a blue layout ||| presentation of some great shots in a tennis match on hard surface ||| tennis player in red and orange shirt playing against each other in a match ||| some people on a blue court are playing tennis
tennis,21,video522,video522.mp4,https://www.youtube.com/watch?v=XYfLbkEy3ZE,135.85,149.16,3,a young man playing tennis with a person ||| two people are playing tennis together in a competitive manner ||| two men were playing tennis on the stadium ||| kid in slow motion hitting a tennis ball and hitting it again over the net ||| two men playing tennis in slow motion ||| a two men are playing a tennis game ||| a man in a blue sweater and man in a brown sweater play in door tennis ||| two men are playing indoor tennis when one them make a mistake ||| a man hitting a tennis ball with the wrong end of the racket ||| two men play tennis in a dome in slow motion ||| two men are playing tennis at a court in the evening ||| slow motion video captured of man tipping tennis ball ||| a tennis player who is in blue shirt hit a tennis ball reliable approach shot to his opposite player but he couldn t catch take it ||| a man in blue hits a ball to a man in red who hits it back with the end of the handle of a tennis racket ||| two players are playing table tennis in the indoor stadium ||| slow motion video of tennis play between two men ||| a player hit the ball coming from opponent in a tennis match ||| a man in a red sweater plays tennis with a friend ||| two people are playing an intense game of tennis ||| two men are playing tennis on a court at night
tennis,21,video4918,video4918.mp4,https://www.youtube.com/watch?v=wwY2fxlYZDg,28.13,44.21,3,a man makes an incredible save during a tennis game ||| the two players play tennis in the tennis court ||| two tennis players hit a tennis ball back and forth between each other ||| a heated tennis match is being narrated from a replay ||| two men hitting a ball with a racket in slow motion ||| in the cort the shuttle single players are played in very well ||| one in a green shirt and one in a white shirt play an exciting game of badminton ||| a badminton court scene where two male players play singals match ||| scene from a tennis match where two male player fight with each other ||| two people are hitting a yellow ball back and forth over a net using tennis raquets ||| two men play a highly competitive badmitton match in a stadium ||| slow motion game of tennis game then players trying to hit ball ||| a bad-mitten player in yellow spikes the birdie and opponent makes a diving save on indoor court ||| a couple of men playing a game of tennis in front of a crowd ||| backgammon players hit a ball over a net to each other ||| a yellow and white color dress players playing game inside stadium batmanton game audience watching clapping hands displaying on screen ||| a yellow and white color dress players playing game inside stadium batmanton game audience watching clapping hands displaying on screen ||| beautiful techniques of placing in men single tournament the white t shirt man takes all balls placed ||| two people are diving across a court to hit a badminton ||| two men are playing professional tennis game challenge
tennis,21,video6867,video6867.mp4,https://www.youtube.com/watch?v=_taSyMYPX3o,40.69,55.07,3,a long blonde hair girl is on a tennis court in one shot she pulls up her skirt and shows her panties ||| a blonde tennis player pulls her skirt up in an intermission ||| there is a woman in white is showing ass ||| there is a woman with brown hair showing her ass ||| female tennis players wander around the court preparing for the next round ||| a girl with white jersey and another one with blue jersey are playing tennis ||| two women are playing tennis and then one woman lifts her skirt to show off a very nice butt ||| the women in the the short skirts play tennis as the people watch ||| two women are prepared to play a game of tennis on the court outdoors ||| sharapova takes ball and her red panty is visible on the camera ||| sharapova pics the ball from her skirt and she in blue sleeveless starts to serve ||| blonde girl in tennis outfit lifts up her skirt showing orange underwear ||| the shuttle player in blue t - shirt is rounding the court ||| professional athletes are playing tennis in different matches ||| blonde woman is walking and playing tennis match ||| lady in a white dress being caught by the camera wearing red panties ||| the tennis ball is taken from the low skirt and the tension mounts with the opponent ||| a girl with long blond hair playing tennis and taking a ball out of her shorts ||| an attractive tennis player with blond hair taking a tennis ball from her backside showing the undergarments ||| a female tennis player with long blond hair showed every one her red undies
